title,release_year,runtime,imdb_score,type_SHOW,is_high_rated
Yasuke,2021,29,6.2,True,0
Saturday Morning All Star Hits!,2021,23,7.6,True,1
Fever Dream,2021,93,5.4,False,0
America: The Motion Picture,2021,98,5.6,False,0
The Perfect Family,2021,110,6.2,False,0
Audible,2021,39,5.3,False,0
Love and Leashes,2022,118,6.3,False,0
Count Me In,2021,81,6.8,False,0
My Best Friend Anne Frank,2021,103,6.2,False,0
Post Mortem: No One Dies in Skarnes,2021,45,7.1,True,1
The Cook of Castamar,2021,54,7.4,True,1
Thirty-Nine,2022,73,7.9,True,1
The Block Island Sound,2021,103,5.3,False,0
Bulgasal: Immortal Souls,2021,71,7.4,True,1
Pretty Smart,2021,24,5.7,True,0
Rita Moreno: Just a Girl Who Decided to Go for It,2021,90,7.7,False,1
My Unorthodox Life,2021,40,5.5,True,0
On the Verge,2021,32,6.5,True,0
Sweet Girl,2021,110,5.5,False,0
Restless,2022,95,5.8,False,0
Rurouni Kenshin: The Final,2021,138,7.2,False,1
"Devotion, a Story of Love and Desire",2022,40,6.4,True,0
Mishan Impossible,2022,129,6.7,False,0
Baki Hanma,2021,24,6.6,True,0
Riverdance: The Animated Adventure,2021,86,5.5,False,0
Juvenile Justice,2022,61,8.0,True,1
City of Ghosts,2021,19,6.1,True,0
DOTA: Dragon's Blood,2021,26,7.8,True,1
Blue Period,2021,25,7.7,True,1
The Club,2021,47,7.9,True,1
The Raincoat Killer: Chasing a Predator in Korea,2021,48,6.4,True,0
School of Chocolate,2021,38,7.6,True,1
Without Saying Goodbye,2022,96,5.7,False,0
Schumacher,2021,112,7.4,False,1
Wish Dragon,2021,99,7.2,False,1
Falling Into Your Smile,2021,44,8.4,True,1
Green Snake,2021,131,6.8,False,0
Blue Miracle,2021,95,6.6,False,0
Godzilla Singular Point,2021,24,6.5,True,0
Snabba Cash,2021,43,7.6,True,1
Jimmy Carr: His Dark Material,2021,59,7.1,False,1
Cocaine Cowboys: The Kings of Miami,2021,53,7.1,True,1
Wild Abandon,2022,51,7.2,True,1
Good on Paper,2021,92,5.6,False,0
The Royal Treatment,2022,96,5.2,False,0
Nobody Sleeps in the Woods Tonight 2,2021,97,3.9,False,0
The Upshaws,2021,30,6.8,True,0
Aileen Wuornos: American Boogeywoman,2021,85,3.6,False,0
Aziz Ansari: Nightclub Comedian,2022,29,7.0,False,1
Love (ft. Marriage and Divorce),2021,69,6.6,True,0
Operation Varsity Blues: The College Admissions Scandal,2021,100,6.9,False,0
"Vengeance Is Mine, All Others Pay Cash",2021,114,7.1,False,1
Neymar: The Perfect Chaos,2022,55,6.6,True,0
"Nevertheless,",2021,69,7.2,True,1
Single All the Way,2021,99,6.1,False,0
Nate Bargatze: The Greatest Average American,2021,60,7.3,False,1
Eden,2021,25,6.6,True,0
Minnal Murali,2021,158,8.1,False,1
Tribes of Europa,2021,47,6.7,True,0
Finding 'Ohana,2021,123,6.1,False,0
Q-Force,2021,23,6.4,True,0
To All the Boys: Always and Forever,2021,115,6.3,False,0
Bad Sport,2021,65,7.3,True,1
Age of Samurai: Battle for Japan,2021,43,7.4,True,1
He's All That,2021,91,4.3,False,0
Bling Empire,2021,39,5.8,True,0
Misha and the Wolves,2021,90,6.7,False,0
Surviving Death,2021,54,6.1,True,0
Never Back Down: Revolt,2021,89,3.9,False,0
Dig Deeper: The Disappearance of Birgit Meier,2021,59,7.3,True,1
The Journalist,2022,51,7.0,True,1
Mixtape,2021,94,6.6,False,0
Untold: Malice at the Palace,2021,69,7.5,False,1
Baking Impossible,2021,49,7.0,True,1
Death to 2021,2021,60,6.3,False,0
Beyond Evil,2021,66,8.1,True,1
Jeff Foxworthy: The Good Old Days,2022,60,6.1,False,0
Hilda and the Mountain King,2021,84,7.7,False,1
40 Years Young,2022,81,4.2,False,0
The Privilege,2022,107,4.6,False,0
The River Runner,2021,86,6.9,False,0
My Father's Violin,2022,112,6.4,False,0
Extinct,2021,85,5.4,False,0
Prey,2021,87,4.3,False,0
Centaurworld,2021,29,7.6,True,1
Django & Django,2021,80,6.9,False,0
Shiny_Flakes: The Teenage Drug Lord,2021,96,7.3,False,1
Power Rangers Dino Fury,2021,21,7.0,True,1
House of Secrets: The Burari Deaths,2021,45,7.4,True,1
Photocopier,2021,130,6.8,False,0
Open Your Eyes,2021,47,6.5,True,0
Tiger King: The Doc Antle Story,2021,42,6.2,True,0
Tear Along the Dotted Line,2021,19,8.699999999999998,True,1
Pray Away,2021,101,6.5,False,0
Feels Like Ishq,2021,42,6.4,True,0
Bordertown: The Mural Murders,2021,107,6.2,False,0
Octonauts: Above & Beyond,2021,25,7.4,True,1
The Crew,2021,29,6.5,True,0
The Unlikely Murderer,2021,46,7.0,True,1
A Boy Called Christmas,2021,106,6.7,False,0
Tall Girl 2,2022,97,4.7,False,0
Afterlife of the Party,2021,109,5.7,False,0
Byron Baes,2022,45,2.6,True,0
The Kingdom,2021,47,6.5,True,0
Spycraft,2021,34,6.7,True,0
"Sex, Love & Goop",2021,35,4.8,True,0
Thomas & Friends: All Engines Go!,2021,11,1.7,True,0
Sparking Joy with Marie Kondo,2021,20,6.2,True,0
Elite Short Stories: GuzmÃ¡n Caye Rebe,2021,12,7.4,True,1
Elite Short Stories: Patrick,2021,12,6.1,True,0
The Seventh Day,2021,87,4.5,False,0
Top Secret UFO Projects: Declassified,2021,43,5.5,True,0
Thunder Force,2021,107,4.4,False,0
Cobalt Blue,2022,112,6.7,False,0
Getting Curious with Jonathan Van Ness,2022,26,7.0,True,1
The Orbital Children,2022,32,6.4,True,0
Move to Heaven,2021,52,8.6,True,1
Gabby's Dollhouse,2021,23,7.2,True,1
Fatma,2021,42,7.4,True,1
Singleâ€™s Inferno,2021,64,7.2,True,1
A Castle for Christmas,2021,98,5.5,False,0
Outside the Wire,2021,116,5.4,False,0
The Loud House Movie,2021,83,6.2,False,0
Inspector Koo,2021,69,6.9,True,0
Last Chance U: Basketball,2021,60,8.3,True,1
Waffles + Mochi,2021,30,7.5,True,1
Sisyphus,2021,71,7.0,True,1
Love is Blind: Japan,2022,57,7.1,True,1
Back to 15,2022,39,6.6,True,0
The Invisible Thread,2022,109,6.6,False,0
Battle Kitty,2022,32,7.4,True,1
Misfit: The Series,2021,24,7.2,True,1
Lead Me Home,2021,40,7.1,False,1
Once Upon a Time... Happily Never After,2022,30,5.4,True,0
Aranyak,2021,41,7.9,True,1
Ganglands,2021,46,7.0,True,1
Shaun the Sheep: The Flight Before Christmas,2021,30,7.3,False,1
Trollhunters: Rise of the Titans,2021,104,6.7,False,0
Elite Short Stories: Nadia GuzmÃ¡n,2021,11,6.3,True,0
Operation Hyacinth,2021,112,6.7,False,0
Grudge,2021,104,5.5,False,0
Four to Dinner,2022,104,6.3,False,0
Swap Shop,2021,30,6.7,True,0
Headspace Guide to Meditation,2021,22,8.4,True,1
Twenty Somethings: Austin,2021,30,6.0,True,0
Kuthiraivaal,2021,125,6.4,False,0
More the Merrier,2021,112,5.4,False,0
I Am All Girls,2021,107,5.9,False,0
The Parisian Agency: Exclusive Properties,2021,54,7.4,True,1
The Kissing Booth 3,2021,112,4.7,False,0
Penguin Town,2021,30,7.9,True,1
Kitz,2021,44,5.7,True,0
Chris Rock Total Blackout: The Tamborine Extended Cut,2021,97,7.0,False,1
This Is Pop,2021,44,6.9,True,0
PelÃ©,2021,108,7.0,False,1
Etharkkum Thunindhavan,2022,151,7.2,False,1
Memories of a Murderer: The Nilsen Tapes,2021,84,6.3,False,0
Don't Kill Me,2021,90,4.3,False,0
Elite Short Stories: Phillipe Caye Felipe,2021,13,6.2,True,0
Found,2021,97,7.5,False,1
Luna Park,2021,50,6.4,True,0
Three Songs for Benazir,2021,22,7.7,False,1
Forecasting Love and Weather,2022,66,7.2,True,1
Brian Regan: On the Rocks,2021,58,6.9,False,0
Ride or Die,2021,142,5.5,False,0
Monster,2021,98,6.5,False,0
Amend: The Fight for America,2021,59,7.8,True,1
Go Dog Go,2021,24,7.2,True,1
Mobile Suit Gundam Hathaway,2021,96,6.6,False,0
This Is the Night,2021,100,5.5,False,0
Dhamaka,2021,104,7.5,False,1
Selling Tampa,2021,40,4.4,True,0
The Whole Truth,2021,125,5.1,False,0
Elves,2021,24,5.5,True,0
A Week Away,2021,94,5.7,False,0
Crazy About Her,2021,102,6.6,False,0
Below Zero,2021,106,6.2,False,0
Light the Night,2021,57,7.4,True,1
800 Meters,2022,52,6.9,True,0
Action Pack,2022,28,6.5,True,0
Finding Ola,2022,53,7.6,True,1
Pui Pui Molcar,2021,2,8.1,True,1
Generation 56K,2021,30,7.4,True,1
Ferry,2021,106,7.0,False,1
Elite Short Stories: Samuel Omar,2021,12,6.1,True,0
Yara,2021,95,6.2,False,0
Call My Agent Bollywood,2021,45,7.4,True,1
Elite Short Stories: Omar Ander Alexis,2021,12,7.3,True,1
"Young, Famous & African",2022,43,4.6,True,0
The 8th Night,2021,115,5.3,False,0
Skater Girl,2021,107,6.6,False,0
Penguin Bloom,2021,95,6.8,False,0
Elite Short Stories: Carla Samuel,2021,14,6.9,True,0
Sentinelle,2021,80,4.7,False,0
Kid Cosmic,2021,23,7.9,True,1
Framed! A Sicilian Murder Mystery,2022,31,6.8,True,0
AlRawabi School for Girls,2021,48,7.4,True,1
"Michela Giraud: The Truth, I Swear!",2022,60,5.5,False,0
Until Life Do Us Part,2021,41,7.4,True,1
Seal Team,2021,101,5.5,False,0
50M2,2021,49,6.9,True,0
Savage Rhythm,2022,38,6.3,True,0
Coming Out Colton,2021,36,6.7,True,0
Deep,2021,101,4.8,False,0
I Am Georgina,2022,41,3.9,True,0
Marilyn's Eyes,2021,110,6.6,False,0
The Devil Below,2021,89,4.2,False,0
Angry Birds: Summer Madness,2022,14,6.3,True,0
Still Out of My League,2021,113,5.4,False,0
The Lost Pirate Kingdom,2021,43,6.6,True,0
Stuck Together,2021,126,6.3,False,0
Sky Rojo,2021,27,6.5,True,0
Johnny Hallyday: Beyond Rock,2022,35,7.0,True,1
Surviving Paradise: A Family Tale,2022,78,7.5,False,1
Brother in Love 2,2021,115,7.2,False,1
The Last Mercenary,2021,110,5.3,False,0
You Are My Spring,2021,69,7.5,True,1
Breaking Boundaries: The Science of Our Planet,2021,73,7.8,False,1
Vicky and Her Mystery,2021,84,6.4,False,0
Looop Lapeta,2022,131,5.1,False,0
Why Did You Kill Me?,2021,83,5.6,False,0
Russell Howard: Lubricant,2021,63,7.0,True,1
Chicago Party Aunt,2021,23,5.3,True,0
The Door Into Summer,2021,118,6.3,False,0
Money Heist: From Tokyo to Berlin,2021,53,7.7,True,1
Queer Eye Germany,2022,50,7.5,True,1
Broken Idol: The Undoing of Diomedes DÃ­az,2022,102,6.1,False,0
Love Never Lies,2021,50,5.6,True,0
Anne+,2021,94,6.1,False,0
Sooryavanshi,2021,145,6.5,False,0
Naomi Osaka,2021,37,6.2,True,0
Sexify,2021,44,6.5,True,0
Motel Makeover,2021,30,4.8,True,0
JAPAN SINKS: People of Hope,2021,54,6.7,True,0
Game Changer,2021,102,4.4,False,0
The Hand of God: Through the Eyes of Sorrentino,2021,8,7.0,False,1
The Falls,2021,129,7.0,False,1
The Last Forest,2021,74,7.3,False,1
Invisible City,2021,36,7.7,True,1
The Time It Takes,2021,13,7.1,True,1
Escape the Undertaker,2021,31,4.3,False,0
Blood Brothers: Malcolm X & Muhammad Ali,2021,95,6.9,False,0
American Girl,2021,101,7.2,False,1
Biking Borders - eine etwas andere Reise,2021,89,7.7,False,1
Sounds Like Love,2021,110,5.4,False,0
Love Like the Falling Petals,2022,128,6.2,False,0
Too Hot to Handle: Brazil,2021,56,5.4,True,0
That Girl Lay Lay,2021,23,3.4,True,0
How I Fell in Love with a Gangster,2022,179,6.0,False,0
Alessandro Cattelan: One Simple Question,2022,30,6.5,True,0
Anonymously Yours,2021,101,5.7,False,0
Sexy Beasts,2021,23,4.6,True,0
Major Grom: Plague Doctor,2021,136,6.3,False,0
Worn Stories,2021,30,6.6,True,0
WWII in Color: Road to Victory,2021,51,8.199999999999998,True,1
Everything Will Be Fine,2021,32,6.2,True,0
Forever Out of My League,2022,104,5.2,False,0
Fishbowl Wives,2022,43,6.1,True,0
Soil,2021,48,7.2,True,1
The Minimalists: Less Is Now,2021,53,5.9,False,0
Why Are You Like This?,2021,24,6.5,True,0
Eternally Confused and Eager for Love,2022,23,6.7,True,0
Blown Away: Christmas,2021,29,6.7,True,0
The Motive,2021,35,5.3,True,0
"Love, Life & Everything in Between",2022,27,5.3,True,0
Where Is Marta?,2021,63,6.8,True,0
Chappelle's Home Team - Earthquake: Legendary,2022,36,6.7,False,0
Doctor,2021,150,7.6,False,1
Amy Tan: Unintended Memoir,2021,101,7.7,False,1
Daughter from Another Mother,2021,38,7.2,True,1
Dynasty Warriors,2021,117,4.7,False,0
John of God: The Crimes of a Spiritual Healer,2021,50,6.5,True,0
Hey! Sinamika,2022,149,6.1,False,0
Insiders,2021,48,4.2,True,0
David and the Elves,2021,106,5.2,False,0
Meskina,2021,98,5.6,False,0
Too Hot to Handle: Latino,2021,36,5.2,True,0
Forgive Us Our Trespasses,2022,13,6.5,False,0
Battle: Freestyle,2022,88,4.3,False,0
Pedal to Metal,2022,38,7.5,True,1
Midnight Asia: Eat Â· Dance Â· Dream,2022,37,6.6,True,0
Security,2021,118,5.0,False,0
Dad Stop Embarrassing Me!,2021,25,4.1,True,0
Mine,2021,69,7.8,True,1
Mad for Each Other,2021,35,7.9,True,1
Sharkdog,2021,0,6.2,True,0
Cat People,2021,32,6.3,True,0
Law School,2021,60,8.1,True,1
Bright: Samurai Soul,2021,80,5.5,False,0
Love Is Blind: Brazil,2021,56,6.1,True,0
Homunculus,2021,119,5.5,False,0
Tattoo Redo,2021,30,5.8,True,0
Bake Squad,2021,38,6.9,True,0
Country Comfort,2021,24,6.9,True,0
Secrets of Summer,2022,30,5.9,True,0
Adventure Beast,2021,19,5.2,True,0
UFO,2022,109,4.8,False,0
7 Yards: The Chris Norton Story,2021,93,7.8,False,1
Untold: Breaking Point,2021,79,7.6,False,1
Autumn Girl,2021,105,5.4,False,0
Transformers: BotBots,2022,25,6.8,True,0
In Good Hands,2022,104,5.6,False,0
A California Christmas: City Lights,2021,105,5.5,False,0
Zero,2021,24,5.6,True,0
Headspace Guide to Sleep,2021,19,6.8,True,0
Dealer,2021,32,6.1,True,0
Spoiled Brats,2021,95,6.1,False,0
The Girl on the Train,2021,128,4.4,False,0
A Tale Dark & Grimm,2021,31,7.3,True,1
Ray,2021,59,7.2,True,1
Shyam Singha Roy,2021,157,7.9,False,1
Phil Wang: Philly Philly Wang Wang,2021,63,6.0,False,0
The Phantom,2021,81,6.4,False,0
Lady Boss: The Jackie Collins Story,2021,96,6.8,False,0
Murder by the Coast,2021,88,6.5,False,0
Theo Von: Regular People,2021,61,5.1,False,0
Je suis Karl,2021,126,5.4,False,0
Your Life is a Joke,2021,37,5.5,True,0
Madame Claude,2021,112,5.4,False,0
Nicole Byer: BBW (Big Beautiful Weirdo),2021,65,5.7,False,0
The Getaway King,2021,100,6.8,False,0
Navillera,2021,64,8.8,True,1
Coyotes,2021,45,5.1,True,0
Father Christmas Is Back,2021,105,4.5,False,0
Hype House,2022,32,2.3,True,0
Last Summer,2021,101,6.3,False,0
"Hello, Me!",2021,61,7.3,True,1
A Family,2021,136,7.0,False,1
Ms. Pat: Y'all Wanna Hear Something Crazy?,2022,54,6.1,False,0
Jonas Brothers Family Roast,2021,68,5.1,False,0
Red Dot,2021,86,5.5,False,0
We Couldn't Become Adults,2021,124,6.5,False,0
Heroes: Silence and Rock & Roll,2021,95,7.5,False,1
Forever Rich,2021,89,5.5,False,0
Baggio: The Divine Ponytail,2021,91,6.1,False,0
Ridley Jones,2021,28,4.7,True,0
Myth and Mogul: John DeLorean,2021,44,6.8,True,0
Chandigarh Kare Aashiqui,2021,117,6.9,False,0
Child of Kamiari Month,2021,99,5.9,False,0
Cooking With Paris,2021,23,5.2,True,0
Cousins,2021,98,6.9,False,0
Dogs in Space,2021,22,7.2,True,1
New Gods: Nezha Reborn,2021,116,6.8,False,0
Human: The World Within,2021,52,6.8,True,0
Taarak Mehta Kka Chhota Chashmah,2021,22,6.8,True,0
"Vendetta: Truth, Lies and The Mafia",2021,39,6.7,True,0
Confessions of an Invisible Girl,2021,91,5.2,False,0
"Barbie: Big City, Big Dreams",2021,62,5.8,False,0
"Ada Twist, Scientist",2021,28,6.4,True,0
Black Island,2021,104,5.1,False,0
Crime Stories: India Detectives,2021,52,7.2,True,1
The World's Most Amazing Vacation Rentals,2021,35,6.7,True,0
The Hungry and the Hairy,2021,63,7.5,True,1
Michael Che: Shame the Devil,2021,58,6.4,False,0
Lulli,2021,90,4.7,False,0
The Seven Deadly Sins: Cursed by Light,2021,79,6.4,False,0
Somos.,2021,47,7.1,True,1
The Princess Switch 3: Romancing the Star,2021,106,5.5,False,0
Kongsi Raya,2022,102,7.0,False,1
Racket Boys,2021,70,1.8,True,0
Biggie: I Got a Story to Tell,2021,97,6.8,False,0
Donkeyhead,2022,106,6.7,False,0
Camp Confidential: America's Secret Nazis,2021,34,6.3,False,0
Decoupled,2021,30,8.0,True,1
Rebelde,2022,39,6.2,True,0
Karma's World,2021,11,6.2,True,0
In Our Mothers' Gardens,2021,84,8.6,False,1
Arlo the Alligator Boy,2021,90,6.5,False,0
137 Shots,2021,104,6.2,False,0
One,2021,151,6.5,False,0
Mo Amer: Mohammed in Texas,2021,64,6.5,False,0
Caught by a Wave,2021,99,5.7,False,0
The Women and the Murderer,2021,92,6.4,False,0
"Fresh, Fried & Crispy",2021,25,6.2,True,0
Adam by Eve: A Live in Animation,2022,58,6.5,False,0
Remember You,2021,67,7.4,True,1
11M,2022,92,7.0,False,1
Montford: The Chickasaw Rancher,2021,96,6.7,False,0
Sex: Unzipped,2021,59,2.5,False,0
Swallow,2021,128,3.4,False,0
Paper Lives,2021,96,6.7,False,0
Haseen Dillruba,2021,135,7.0,False,1
AI Love You,2022,95,4.4,False,0
Amina,2021,120,3.9,False,0
The Fastest,2021,35,5.7,True,0
In for a Murder,2021,105,5.3,False,0
Fate: The Winx Saga - The Afterparty,2021,31,6.2,False,0
Amandla,2022,106,5.5,False,0
Sweet & Sour,2021,101,6.7,False,0
The Soul,2021,130,6.6,False,0
Love is Color Blind,2021,115,8.3,False,1
Scaredy Cats,2021,26,6.2,True,0
We the People,2021,5,3.4,True,0
My Love: Six Stories of True Love,2021,70,7.5,True,1
The War Next-door,2021,32,5.6,True,0
Love Me Instead,2021,124,7.0,False,1
Marriage or Mortgage,2021,40,5.1,True,0
Kapil Sharma: I'm Not Done Yet,2022,54,6.9,False,0
The Last Paradiso,2021,107,5.7,False,0
The Future Diary,2021,33,7.9,True,1
1000 Miles from Christmas,2021,102,5.7,False,0
Race: Bubba Wallace,2022,47,5.9,True,0
The Father Who Moves Mountains,2021,108,5.5,False,0
Nail Bomber: Manhunt,2021,72,6.3,False,0
Secret Magic Control Agency,2021,104,6.2,False,0
The Wedding Coach,2021,32,4.9,True,0
Haunted: Latin America,2021,33,5.3,True,0
Untold: Caitlyn Jenner,2021,69,6.4,False,0
Most Eligible Bachelor,2021,170,6.4,False,0
Lords of Scam,2021,105,6.3,False,0
"My Brother, My Sister",2021,110,6.0,False,0
Xtreme,2021,111,5.8,False,0
Pet Stars,2021,27,4.9,True,0
Ghost Lab,2021,117,5.2,False,0
Carolin Kebekus: The Last Christmas Special,2021,66,4.7,False,0
Just Short of Perfect,2021,94,5.3,False,0
MaveriX,2022,23,8.4,True,1
Puff: Wonders of the Reef,2021,59,7.1,False,1
The Rational Life,2021,45,8.1,True,1
My Wonderful Life,2021,99,5.8,False,0
Love Tactics,2022,97,5.1,False,0
Roohi,2021,134,4.4,False,0
Dive Club,2021,0,6.2,True,0
Elize Matsunaga: Once Upon a Crime,2021,49,5.9,True,0
Asakusa Kid,2021,123,7.1,False,1
The House of Flowers: The Movie,2021,86,5.5,False,0
Cat Burglar,2022,12,6.9,False,0
"Nevenka, Breaking The Silence",2021,38,6.9,True,0
Hei$t: The Great Robbery of Brazil's Central Bank,2022,61,6.3,True,0
The New Adventures of Oggy,2021,15,6.6,True,0
Creating The Queen's Gambit,2021,14,6.9,False,0
Octonauts: The Ring of Fire,2021,72,6.5,False,0
The Land,2021,103,6.1,False,0
Alma Matters: Inside the IIT Dream,2021,51,8.3,True,1
Honey Girls,2021,90,5.0,False,0
Jiva!,2021,38,5.5,True,0
Gatao: The Last Stray,2021,120,5.9,False,0
Resort to Love,2021,101,5.7,False,0
Annaatthe,2021,163,4.6,False,0
Hate by Dani Rovira,2021,82,6.7,False,0
Man in Love,2021,115,6.9,False,0
Meenakshi Sundareshwar,2021,141,7.4,False,1
Just Say Yes,2021,97,4.5,False,0
Ajeeb Daastaans,2021,142,6.7,False,0
I Heart Arlo,2021,15,7.0,True,1
The Secret Diary of an Exchange Student,2021,96,5.3,False,0
Canine Intervention,2021,35,6.5,True,0
Carlos Ballarta: False Prophet,2021,63,6.5,False,0
One Night in Paris,2021,64,4.4,False,0
Reasonable Doubt: A Tale of Two Kidnappings,2021,47,7.6,True,1
You vs. Wild: Out Cold,2021,25,5.3,False,0
Under Suspicion: Uncovering the Wesphael Case,2021,36,6.3,True,0
Metal Shop Masters,2021,0,5.6,True,0
Headspace Unwind you Mind,2021,15,7.2,False,1
Get the Grift,2021,94,5.3,False,0
Dolly Parton: A MusiCares Tribute,2021,55,6.6,False,0
Rabbids Invasion - Mission To Mars,2021,68,7.8,False,1
And Tomorrow the Entire World,2021,111,6.0,False,0
Squared Love,2021,102,5.0,False,0
Dearest Boy,2021,90,6.1,False,0
Thomas & Friends: All Engines Go - Race for the Sodor Cup,2021,60,3.6,False,0
Accomplice,2021,52,7.2,False,1
Titletown High,2021,34,5.4,True,0
Double Dad,2021,103,5.6,False,0
Dancing Queens,2021,110,5.6,False,0
Searching for Sheela,2021,58,4.2,False,0
Magic for Humans Spain,2021,23,6.0,True,0
This Little Love of Mine,2021,91,5.3,False,0
Let's Fight Ghost,2021,65,7.5,True,1
JJ+E,2021,90,5.3,False,0
Tony Parker: The Final Shot,2021,98,6.8,False,0
Bankrolled,2021,97,4.0,False,0
The Guide to the Perfect Family,2021,102,6.4,False,0
The Snitch Cartel: Origins,2021,48,5.6,True,0
"Strip Down, Rise Up",2021,112,5.3,False,0
Kadaseela Biriyani,2021,115,7.5,False,1
The Characters of the Continent,2021,9,6.6,False,0
Pagglait,2021,114,6.9,False,0
How to Be A Cowboy,2021,25,6.8,True,0
Stories of a Generation - with Pope Francis,2021,46,7.4,True,1
A World Without,2021,107,3.7,False,0
The Family That Sings Together: The Camargos,2021,39,5.4,True,0
Bangkok Breaking,2021,60,5.9,True,0
Get the Goat,2021,97,6.1,False,0
Bartkowiak,2021,91,5.1,False,0
Grumpy Christmas,2021,87,4.4,False,0
Cinema Bandi,2021,98,8.0,False,1
Into the Wind,2022,108,5.2,False,0
This Is Not a Comedy,2021,105,4.9,False,0
"Crack: Cocaine, Corruption & Conspiracy",2021,89,6.7,False,0
Kayko and Kokosh,2021,13,6.3,True,0
Zero to Hero,2021,102,6.6,False,0
Irul,2021,91,5.8,False,0
Making Malinche: A Documentary by Nacho Cano,2021,89,5.1,False,0
Happiness Ever After,2021,99,4.2,False,0
The Ingenuity of the Househusband,2021,6,6.7,True,0
Wild Dog,2021,122,6.2,False,0
Juanpis GonzÃ¡lez - The Series,2022,26,6.8,True,0
Mo Gilligan: There's Mo to Life,2022,65,5.9,False,0
Nayattu,2021,124,8.1,False,1
Carnaval,2021,94,3.9,False,0
